weekdate,simple_countries,cumulative_prob
2020-04-26,norway,0.997752247752248
2020-05-03,norway,0.997752247752248
2020-05-10,norway,0.997752247752248
2020-05-17,norway,0.997752247752248
2020-05-24,norway,0.998001998001998
2020-05-31,norway,0.998751248751249
2020-06-07,norway,0.999000999000999
2020-06-14,norway,0.999250749250749
2020-06-21,norway,0.9995004995005
2020-06-28,norway,0.9995004995005
2020-07-05,norway,0.9995004995005
2020-07-12,norway,0.99975024975025
2020-07-19,norway,0.99975024975025
2020-07-26,norway,0.99975024975025
2020-08-02,norway,0.99975024975025
2020-08-09,norway,1
2020-08-16,norway,1
2020-08-23,norway,1
2020-08-30,norway,1
2020-09-06,norway,1
2020-09-13,norway,1
2020-09-20,norway,1
2020-09-27,norway,1
2020-10-04,norway,1
2020-10-11,norway,1
2020-10-18,norway,1
2020-10-25,norway,1
2020-11-01,norway,1
2020-03-15,poland,0
2020-03-22,poland,0
2020-03-29,poland,0
2020-04-05,poland,0
2020-04-12,poland,0
2020-04-19,poland,0
2020-04-26,poland,0.571178821178821
2020-05-03,poland,0.694305694305694
2020-05-10,poland,0.783216783216783
2020-05-17,poland,0.848901098901099
2020-05-24,poland,0.893606393606394
2020-05-31,poland,0.926573426573426
2020-06-07,poland,0.949050949050949
2020-06-14,poland,0.965784215784216
2020-06-21,poland,0.975524475524475
2020-06-28,poland,0.983266733266733
2020-07-05,poland,0.988511488511488
2020-07-12,poland,0.993256743256743
2020-07-19,poland,0.994755244755245
2020-07-26,poland,0.996253746253746
2020-08-02,poland,0.997752247752248
2020-08-09,poland,0.998751248751249
2020-08-16,poland,0.999000999000999
2020-08-23,poland,0.999500499500499
2020-08-30,poland,0.99975024975025
2020-09-06,poland,0.99975024975025
2020-09-13,poland,1
2020-09-20,poland,1
2020-09-27,poland,1
2020-10-04,poland,1
2020-10-11,poland,1
2020-10-18,poland,1
2020-10-25,poland,1
2020-11-01,poland,1
2020-03-15,portugal,0
2020-03-22,portugal,0
2020-03-29,portugal,0
2020-04-05,portugal,0
2020-04-12,portugal,0.913836163836164
2020-04-19,portugal,0.913836163836164
2020-04-26,portugal,0.913836163836164
2020-05-03,portugal,0.917082917082917
2020-05-10,portugal,0.924075924075924
2020-05-17,portugal,0.935064935064935
2020-05-24,portugal,0.948301698301698
2020-05-31,portugal,0.957042957042957
2020-06-07,portugal,0.963786213786214
2020-06-14,portugal,0.970779220779221
2020-06-21,portugal,0.977522477522477
2020-06-28,portugal,0.983016983016983
2020-07-05,portugal,0.986513486513486
2020-07-12,portugal,0.988261738261738
2020-07-19,portugal,0.991008991008991
2020-07-26,portugal,0.995004995004995
2020-08-02,portugal,0.996003996003996
2020-08-09,portugal,0.996253746253746
2020-08-16,portugal,0.997502497502498
2020-08-23,portugal,0.998751248751249
2020-08-30,portugal,0.999250749250749
2020-09-06,portugal,0.999500499500499
2020-09-13,portugal,0.999500499500499
2020-09-20,portugal,0.999500499500499
2020-09-27,portugal,0.99975024975025
2020-10-04,portugal,0.99975024975025
2020-10-11,portugal,0.99975024975025
2020-10-18,portugal,0.99975024975025
2020-10-25,portugal,1
2020-11-01,portugal,1
2020-03-15,romania,0
2020-03-22,romania,0
2020-03-29,romania,0
2020-04-05,romania,0
2020-04-12,romania,0.556693306693307
2020-04-19,romania,0.556693306693307
2020-04-26,romania,0.556693306693307
2020-05-03,romania,0.67957042957043
2020-05-10,romania,0.766233766233766
2020-05-17,romania,0.83016983016983
2020-05-24,romania,0.884115884115884
2020-05-31,romania,0.917832167832168
2020-06-07,romania,0.943306693306693
2020-06-14,romania,0.961538461538461
2020-06-21,romania,0.973526473526474
2020-06-28,romania,0.981268731268731
2020-07-05,romania,0.987262737262737
2020-07-12,romania,0.991508491508491
2020-07-19,romania,0.993756243756244
2020-07-26,romania,0.995254745254745
2020-08-02,romania,0.996003996003996
2020-08-09,romania,0.997502497502498
2020-08-16,romania,0.998251748251748
2020-08-23,romania,0.999250749250749
2020-08-30,romania,0.9995004995005
2020-09-06,romania,0.9995004995005
2020-09-13,romania,0.99975024975025
2020-09-20,romania,0.99975024975025
2020-09-27,romania,0.99975024975025
2020-10-04,romania,1
2020-10-11,romania,1
2020-10-18,romania,1
2020-10-25,romania,1
2020-11-01,romania,1
2020-03-15,russia,0
2020-03-22,russia,0
2020-03-29,russia,0
2020-04-05,russia,0
2020-04-12,russia,0
2020-04-19,russia,0
2020-04-26,russia,0
2020-05-03,russia,0.417332667332667
2020-05-10,russia,0.578921078921079
2020-05-17,russia,0.6998001998002
2020-05-24,russia,0.797202797202797
2020-05-31,russia,0.860639360639361
2020-06-07,russia,0.907092907092907
2020-06-14,russia,0.941808191808192
2020-06-21,russia,0.963536463536463
2020-06-28,russia,0.977022977022977
2020-07-05,russia,0.984265734265734
2020-07-12,russia,0.990759240759241
2020-07-19,russia,0.994255744255744
2020-07-26,russia,0.996753246753247
2020-08-02,russia,0.998251748251748
2020-08-09,russia,0.998751248751249
2020-08-16,russia,0.999250749250749
2020-08-23,russia,0.999250749250749
2020-08-30,russia,0.999250749250749
2020-09-06,russia,0.99975024975025
2020-09-13,russia,1
2020-09-20,russia,1
2020-09-27,russia,1
2020-10-04,russia,1
2020-10-11,russia,1
2020-10-18,russia,1
2020-10-25,russia,1
2020-11-01,russia,1
2020-03-15,sanmarino,0
2020-03-22,sanmarino,0
2020-03-29,sanmarino,0
2020-04-05,sanmarino,0
2020-04-12,sanmarino,0.450679105501441
2020-04-19,sanmarino,0.901358211002881
2020-04-26,sanmarino,0.901358211002881
2020-05-03,sanmarino,0.9216627795308
2020-05-10,sanmarino,0.941281382905748
2020-05-17,sanmarino,0.960076828097133
2020-05-24,sanmarino,0.972149814789409
2020-05-31,sanmarino,0.98202771299218
2020-06-07,sanmarino,0.98778982027713
2020-06-14,sanmarino,0.992179997256139
2020-06-21,sanmarino,0.994375085745644
2020-06-28,sanmarino,0.995472629990396
2020-07-05,sanmarino,0.996707367265743
2020-07-12,sanmarino,0.997667718479901
2020-07-19,sanmarino,0.998353683632871
2020-07-26,sanmarino,0.998628069694059
2020-08-02,sanmarino,0.998902455755248
2020-08-09,sanmarino,0.999451227877624
2020-08-16,sanmarino,0.999588420908218
2020-08-23,sanmarino,0.999862806969406
2020-08-30,sanmarino,0.999862806969406
2020-09-06,sanmarino,1
2020-09-13,sanmarino,1
2020-09-20,sanmarino,1
2020-09-27,sanmarino,1
2020-10-04,sanmarino,1
2020-10-11,sanmarino,1
2020-10-18,sanmarino,1
2020-10-25,sanmarino,1
2020-11-01,sanmarino,1
2020-03-15,serbia,0
2020-03-22,serbia,0
2020-03-29,serbia,0
2020-04-05,serbia,0
2020-04-12,serbia,0
2020-04-19,serbia,0.899100899100899
2020-04-26,serbia,0.899100899100899
2020-05-03,serbia,0.946053946053946
2020-05-10,serbia,0.967032967032967
2020-05-17,serbia,0.976023976023976
2020-05-24,serbia,0.985264735264735
2020-05-31,serbia,0.991508491508491
2020-06-07,serbia,0.995754245754246
2020-06-14,serbia,0.998501498501498
2020-06-21,serbia,0.999000999000999
2020-06-28,serbia,0.999500499500499
2020-07-05,serbia,0.99975024975025
2020-07-12,serbia,0.99975024975025
2020-07-19,serbia,0.99975024975025
2020-07-26,serbia,0.99975024975025
2020-08-02,serbia,1
2020-08-09,serbia,1
2020-08-16,serbia,1
2020-08-23,serbia,1
2020-08-30,serbia,1
2020-09-06,serbia,1
2020-09-13,serbia,1
2020-09-20,serbia,1
2020-09-27,serbia,1
2020-10-04,serbia,1
2020-10-11,serbia,1
2020-10-18,serbia,1
2020-10-25,serbia,1
2020-11-01,serbia,1
2020-03-15,slovenia,0
2020-03-22,slovenia,0
2020-03-29,slovenia,0.807942057942058
2020-04-05,slovenia,0.807942057942058
2020-04-12,slovenia,0.807942057942058
2020-04-19,slovenia,0.807942057942058
2020-04-26,slovenia,0.807942057942058
2020-05-03,slovenia,0.866133866133866
2020-05-10,slovenia,0.907092907092907
2020-05-17,slovenia,0.941808191808192
2020-05-24,slovenia,0.957042957042957
2020-05-31,slovenia,0.970779220779221
2020-06-07,slovenia,0.98001998001998
2020-06-14,slovenia,0.987262737262737
2020-06-21,slovenia,0.992007992007992
2020-06-28,slovenia,0.995254745254745
2020-07-05,slovenia,0.996503496503496
2020-07-12,slovenia,0.997002997002997
2020-07-19,slovenia,0.997502497502498
2020-07-26,slovenia,0.998751248751249
2020-08-02,slovenia,0.999000999000999
2020-08-09,slovenia,0.999000999000999
2020-08-16,slovenia,0.999250749250749
2020-08-23,slovenia,0.99975024975025
2020-08-30,slovenia,1
2020-09-06,slovenia,1
2020-09-13,slovenia,1
2020-09-20,slovenia,1
2020-09-27,slovenia,1
2020-10-04,slovenia,1
2020-10-11,slovenia,1
2020-10-18,slovenia,1
2020-10-25,slovenia,1
2020-11-01,slovenia,1
2020-03-15,spain,0
2020-03-22,spain,0
2020-03-29,spain,0.949550449550449
2020-04-05,spain,0.949550449550449
2020-04-12,spain,0.949550449550449
2020-04-19,spain,0.949550449550449
2020-04-26,spain,0.949550449550449
2020-05-03,spain,0.950799200799201
2020-05-10,spain,0.956793206793207
2020-05-17,spain,0.966283716283716
2020-05-24,spain,0.973776223776224
2020-05-31,spain,0.981268731268731
2020-06-07,spain,0.986763236763237
2020-06-14,spain,0.990509490509491
2020-06-21,spain,0.993756243756244
2020-06-28,spain,0.996753246753247
2020-07-05,spain,0.997502497502498
2020-07-12,spain,0.999250749250749
2020-07-19,spain,0.99975024975025
2020-07-26,spain,1
2020-08-02,spain,1
2020-08-09,spain,1
2020-08-16,spain,1
2020-08-23,spain,1
2020-08-30,spain,1
2020-09-06,spain,1
2020-09-13,spain,1
2020-09-20,spain,1
2020-09-27,spain,1
2020-10-04,spain,1
2020-10-11,spain,1
2020-10-18,spain,1
2020-10-25,spain,1
2020-11-01,spain,1
2020-03-15,sweden,0
2020-03-22,sweden,0
2020-03-29,sweden,0
2020-04-05,sweden,0
2020-04-12,sweden,0
2020-04-19,sweden,0
2020-04-26,sweden,0.294955044955045
2020-05-03,sweden,0.476273726273726
2020-05-10,sweden,0.621878121878122
2020-05-17,sweden,0.726523476523477
2020-05-24,sweden,0.8001998001998
2020-05-31,sweden,0.854145854145854
2020-06-07,sweden,0.893356643356643
2020-06-14,sweden,0.92032967032967
2020-06-21,sweden,0.944555444555444
2020-06-28,sweden,0.958291708291708
2020-07-05,sweden,0.971278721278721
2020-07-12,sweden,0.98001998001998
2020-07-19,sweden,0.986763236763237
2020-07-26,sweden,0.990759240759241
2020-08-02,sweden,0.993256743256743
2020-08-09,sweden,0.996003996003996
2020-08-16,sweden,0.997002997002997
2020-08-23,sweden,0.997752247752248
2020-08-30,sweden,0.998751248751249
2020-09-06,sweden,0.999500499500499
2020-09-13,sweden,0.99975024975025
2020-09-20,sweden,0.99975024975025
2020-09-27,sweden,0.99975024975025
2020-10-04,sweden,1
2020-10-11,sweden,1
2020-10-18,sweden,1
2020-10-25,sweden,1
2020-11-01,sweden,1
2020-03-15,switzerland,0
2020-03-22,switzerland,0
2020-03-29,switzerland,0.998001998001998
2020-04-05,switzerland,0.998001998001998
2020-04-12,switzerland,0.998001998001998
2020-04-19,switzerland,0.998001998001998
2020-04-26,switzerland,0.998001998001998
2020-05-03,switzerland,0.998001998001998
2020-05-10,switzerland,0.998001998001998
2020-05-17,switzerland,0.998251748251748
2020-05-24,switzerland,0.998251748251748
2020-05-31,switzerland,0.998751248751249
2020-06-07,switzerland,0.999250749250749
2020-06-14,switzerland,0.99975024975025
2020-06-21,switzerland,0.99975024975025
2020-06-28,switzerland,1
2020-07-05,switzerland,1
2020-07-12,switzerland,1
2020-07-19,switzerland,1
2020-07-26,switzerland,1
2020-08-02,switzerland,1
2020-08-09,switzerland,1
2020-08-16,switzerland,1
2020-08-23,switzerland,1
2020-08-30,switzerland,1
2020-09-06,switzerland,1
2020-09-13,switzerland,1
2020-09-20,switzerland,1
2020-09-27,switzerland,1
2020-10-04,switzerland,1
2020-10-11,switzerland,1
2020-10-18,switzerland,1
2020-10-25,switzerland,1
2020-11-01,switzerland,1
2020-03-15,ukraine,0
2020-03-22,ukraine,0
2020-03-29,ukraine,0
2020-04-05,ukraine,0
2020-04-12,ukraine,0
2020-04-19,ukraine,0
2020-04-26,ukraine,0.651348651348651
2020-05-03,ukraine,0.753246753246753
2020-05-10,ukraine,0.827172827172827
2020-05-17,ukraine,0.873376623376623
2020-05-24,ukraine,0.914585414585415
2020-05-31,ukraine,0.941058941058941
2020-06-07,ukraine,0.957792207792208
2020-06-14,ukraine,0.97027972027972
2020-06-21,ukraine,0.976773226773227
2020-06-28,ukraine,0.984515484515484
2020-07-05,ukraine,0.990759240759241
2020-07-12,ukraine,0.994005994005994
2020-07-19,ukraine,0.996253746253746
2020-07-26,ukraine,0.997252747252747
2020-08-02,ukraine,0.998251748251748
2020-08-09,ukraine,0.999000999000999
2020-08-16,ukraine,0.999250749250749
2020-08-23,ukraine,0.99975024975025
2020-08-30,ukraine,0.99975024975025
2020-09-06,ukraine,1
2020-09-13,ukraine,1
2020-09-20,ukraine,1
2020-09-27,ukraine,1
2020-10-04,ukraine,1
2020-10-11,ukraine,1
2020-10-18,ukraine,1
2020-10-25,ukraine,1
2020-11-01,ukraine,1
2020-03-15,unitedkingdom,0
2020-03-22,unitedkingdom,0
2020-03-29,unitedkingdom,0
2020-04-05,unitedkingdom,0
2020-04-12,unitedkingdom,0.746503496503497
2020-04-19,unitedkingdom,0.746503496503497
2020-04-26,unitedkingdom,0.746503496503497
2020-05-03,unitedkingdom,0.756993006993007
2020-05-10,unitedkingdom,0.80044955044955
2020-05-17,unitedkingdom,0.840659340659341
2020-05-24,unitedkingdom,0.881868131868132
2020-05-31,unitedkingdom,0.909090909090909
2020-06-07,unitedkingdom,0.936313686313686
2020-06-14,unitedkingdom,0.952297702297702
2020-06-21,unitedkingdom,0.965784215784216
2020-06-28,unitedkingdom,0.981268731268731
2020-07-05,unitedkingdom,0.987762237762238
2020-07-12,unitedkingdom,0.991008991008991
2020-07-19,unitedkingdom,0.993006993006993
2020-07-26,unitedkingdom,0.995004995004995
2020-08-02,unitedkingdom,0.996503496503496
2020-08-09,unitedkingdom,0.997502497502497
2020-08-16,unitedkingdom,0.998501498501498
2020-08-23,unitedkingdom,0.999000999000999
2020-08-30,unitedkingdom,0.999000999000999
2020-09-06,unitedkingdom,0.999000999000999
2020-09-13,unitedkingdom,0.999000999000999
2020-09-20,unitedkingdom,0.999000999000999
2020-09-27,unitedkingdom,0.999250749250749
2020-10-04,unitedkingdom,0.99975024975025
2020-10-11,unitedkingdom,0.99975024975025
2020-10-18,unitedkingdom,1
2020-10-25,unitedkingdom,1
2020-11-01,unitedkingdom,1
2020-03-15,us,0
2020-03-22,us,0
2020-03-29,us,0
2020-04-05,us,0
2020-04-12,us,0
2020-04-19,us,0
2020-04-26,us,0.392857142857143
2020-05-03,us,0.514485514485515
2020-05-10,us,0.665834165834166
2020-05-17,us,0.77022977022977
2020-05-24,us,0.832667332667333
2020-05-31,us,0.882367632367632
2020-06-07,us,0.917332667332667
2020-06-14,us,0.943056943056943
2020-06-21,us,0.963036963036963
2020-06-28,us,0.974525474525475
2020-07-05,us,0.983016983016983
2020-07-12,us,0.988761238761239
2020-07-19,us,0.990759240759241
2020-07-26,us,0.992757242757243
2020-08-02,us,0.995504495504495
2020-08-09,us,0.996503496503496
2020-08-16,us,0.998501498501498
2020-08-23,us,0.999250749250749
2020-08-30,us,0.999250749250749
2020-09-06,us,0.999500499500499
2020-09-13,us,0.99975024975025
2020-09-20,us,0.99975024975025
2020-09-27,us,1
2020-10-04,us,1
2020-10-11,us,1
2020-10-18,us,1
2020-10-25,us,1
2020-11-01,us,1
2020-03-15,argentina,0
2020-03-22,argentina,0
2020-03-29,argentina,0
2020-04-05,argentina,0
2020-04-12,argentina,0
2020-04-19,argentina,0
2020-04-26,argentina,0.67007992007992
2020-05-03,argentina,0.691308691308691
2020-05-10,argentina,0.72977022977023
2020-05-17,argentina,0.774975024975025
2020-05-24,argentina,0.822177822177822
2020-05-31,argentina,0.860389610389611
2020-06-07,argentina,0.894605394605395
2020-06-14,argentina,0.917332667332667
2020-06-21,argentina,0.937062937062937
2020-06-28,argentina,0.953296703296703
2020-07-05,argentina,0.965534465534466
2020-07-12,argentina,0.975524475524475
2020-07-19,argentina,0.981018981018981
2020-07-26,argentina,0.986763236763237
2020-08-02,argentina,0.991258741258741
2020-08-09,argentina,0.993006993006993
2020-08-16,argentina,0.994255744255744
2020-08-23,argentina,0.996253746253746
2020-08-30,argentina,0.997002997002997
2020-09-06,argentina,0.997502497502498
2020-09-13,argentina,0.997752247752248
2020-09-20,argentina,0.997752247752248
2020-09-27,argentina,0.998751248751249
2020-10-04,argentina,0.998751248751249
2020-10-11,argentina,0.999250749250749
2020-10-18,argentina,0.99975024975025
2020-10-25,argentina,1
2020-11-01,argentina,1
2020-03-15,bolivia,0
2020-03-22,bolivia,0
2020-03-29,bolivia,0
2020-04-05,bolivia,0
2020-04-12,bolivia,0
2020-04-19,bolivia,0
2020-04-26,bolivia,0.318431568431568
2020-05-03,bolivia,0.38986013986014
2020-05-10,bolivia,0.471778221778222
2020-05-17,bolivia,0.554695304695305
2020-05-24,bolivia,0.64035964035964
2020-05-31,bolivia,0.70979020979021
2020-06-07,bolivia,0.769230769230769
2020-06-14,bolivia,0.82017982017982
2020-06-21,bolivia,0.864135864135864
2020-06-28,bolivia,0.895104895104895
2020-07-05,bolivia,0.923076923076923
2020-07-12,bolivia,0.942557442557442
2020-07-19,bolivia,0.958541458541459
2020-07-26,bolivia,0.97002997002997
2020-08-02,bolivia,0.979270729270729
2020-08-09,bolivia,0.985764235764236
2020-08-16,bolivia,0.989510489510489
2020-08-23,bolivia,0.993756243756244
2020-08-30,bolivia,0.994755244755245
2020-09-06,bolivia,0.996003996003996
2020-09-13,bolivia,0.997752247752248
2020-09-20,bolivia,0.998001998001998
2020-09-27,bolivia,0.998251748251748
2020-10-04,bolivia,0.999000999000999
2020-10-11,bolivia,0.999500499500499
2020-10-18,bolivia,0.99975024975025
2020-10-25,bolivia,1
2020-11-01,bolivia,1
2020-03-15,brazil,0
2020-03-22,brazil,0
2020-03-29,brazil,0
2020-04-05,brazil,0
2020-04-12,brazil,0
2020-04-19,brazil,0
2020-04-26,brazil,0.166083916083916
2020-05-03,brazil,0.266483516483516
2020-05-10,brazil,0.402347652347652
2020-05-17,brazil,0.512487512487513
2020-05-24,brazil,0.607142857142857
2020-05-31,brazil,0.690559440559441
2020-06-07,brazil,0.755744255744256
2020-06-14,brazil,0.810939060939061
2020-06-21,brazil,0.853896103896104
2020-06-28,brazil,0.886363636363636
2020-07-05,brazil,0.917582417582418
2020-07-12,brazil,0.937062937062937
2020-07-19,brazil,0.954795204795205
2020-07-26,brazil,0.964785214785215
2020-08-02,brazil,0.973026973026973
2020-08-09,brazil,0.979020979020979
2020-08-16,brazil,0.985764235764236
2020-08-23,brazil,0.99000999000999
2020-08-30,brazil,0.992257742257742
2020-09-06,brazil,0.994255744255744
2020-09-13,brazil,0.996253746253746
2020-09-20,brazil,0.997002997002997
2020-09-27,brazil,0.998001998001998
2020-10-04,brazil,0.999250749250749
2020-10-11,brazil,0.99975024975025
2020-10-18,brazil,0.99975024975025
2020-10-25,brazil,1
2020-11-01,brazil,1
2020-03-15,chile,0
2020-03-22,chile,0
2020-03-29,chile,0
2020-04-05,chile,0
2020-04-12,chile,0
2020-04-19,chile,0
2020-04-26,chile,0.283216783216783
2020-05-03,chile,0.476023976023976
2020-05-10,chile,0.625624375624376
2020-05-17,chile,0.73001998001998
2020-05-24,chile,0.798701298701299
2020-05-31,chile,0.855394605394606
2020-06-07,chile,0.88986013986014
2020-06-14,chile,0.916833166833167
2020-06-21,chile,0.939310689310689
2020-06-28,chile,0.956793206793207
2020-07-05,chile,0.968531468531468
2020-07-12,chile,0.977772227772228
2020-07-19,chile,0.983766233766234
2020-07-26,chile,0.99025974025974
2020-08-02,chile,0.993006993006993
2020-08-09,chile,0.996503496503496
2020-08-16,chile,0.996753246753247
2020-08-23,chile,0.998001998001998
2020-08-30,chile,0.998001998001998
2020-09-06,chile,0.998501498501498
2020-09-13,chile,0.998751248751249
2020-09-20,chile,0.999000999000999
2020-09-27,chile,0.999250749250749
2020-10-04,chile,1
2020-10-11,chile,1
2020-10-18,chile,1
2020-10-25,chile,1
2020-11-01,chile,1
2020-03-15,colombia,0
2020-03-22,colombia,0
2020-03-29,colombia,0
2020-04-05,colombia,0
2020-04-12,colombia,0
2020-04-19,colombia,0
2020-04-26,colombia,0.457042957042957
2020-05-03,colombia,0.557442557442557
2020-05-10,colombia,0.643856143856144
2020-05-17,colombia,0.716533466533467
2020-05-24,colombia,0.778721278721279
2020-05-31,colombia,0.828671328671329
2020-06-07,colombia,0.869130869130869
2020-06-14,colombia,0.901598401598402
2020-06-21,colombia,0.928821178821179
2020-06-28,colombia,0.948051948051948
2020-07-05,colombia,0.963286713286713
2020-07-12,colombia,0.972527472527472
2020-07-19,colombia,0.978771228771229
2020-07-26,colombia,0.984515484515484
2020-08-02,colombia,0.991508491508491
2020-08-09,colombia,0.993756243756244
2020-08-16,colombia,0.996753246753247
2020-08-23,colombia,0.997002997002997
2020-08-30,colombia,0.997752247752248
2020-09-06,colombia,0.998501498501498
2020-09-13,colombia,0.998501498501498
2020-09-20,colombia,0.999000999000999
2020-09-27,colombia,0.999000999000999
2020-10-04,colombia,0.99975024975025
2020-10-11,colombia,0.99975024975025
2020-10-18,colombia,0.99975024975025
2020-10-25,colombia,1
2020-11-01,colombia,1
2020-03-15,cuba,0
2020-03-22,cuba,0
2020-03-29,cuba,0
2020-04-05,cuba,0
2020-04-12,cuba,0
2020-04-19,cuba,0.435314685314685
2020-04-26,cuba,0.435314685314685
2020-05-03,cuba,0.652097902097902
2020-05-10,cuba,0.778221778221778
2020-05-17,cuba,0.854645354645355
2020-05-24,cuba,0.908091908091908
2020-05-31,cuba,0.942057942057942
2020-06-07,cuba,0.963036963036963
2020-06-14,cuba,0.975274725274725
2020-06-21,cuba,0.983766233766234
2020-06-28,cuba,0.989260739260739
2020-07-05,cuba,0.992507492507493
2020-07-12,cuba,0.994755244755245
2020-07-19,cuba,0.996503496503496
2020-07-26,cuba,0.997752247752248
2020-08-02,cuba,0.998001998001998
2020-08-09,cuba,0.999000999000999
2020-08-16,cuba,0.999250749250749
2020-08-23,cuba,0.99975024975025
2020-08-30,cuba,1
2020-09-06,cuba,1
2020-09-13,cuba,1
2020-09-20,cuba,1
2020-09-27,cuba,1
2020-10-04,cuba,1
2020-10-11,cuba,1
2020-10-18,cuba,1
2020-10-25,cuba,1
2020-11-01,cuba,1
2020-03-15,dominicanrepublic,0
2020-03-22,dominicanrepublic,0
2020-03-29,dominicanrepublic,0
2020-04-05,dominicanrepublic,0
2020-04-12,dominicanrepublic,0
2020-04-19,dominicanrepublic,0.689060939060939
2020-04-26,dominicanrepublic,0.689060939060939
2020-05-03,dominicanrepublic,0.788711288711289
2020-05-10,dominicanrepublic,0.858641358641359
2020-05-17,dominicanrepublic,0.902597402597402
2020-05-24,dominicanrepublic,0.934065934065934
2020-05-31,dominicanrepublic,0.955544455544456
2020-06-07,dominicanrepublic,0.97052947052947
2020-06-14,dominicanrepublic,0.982767232767233
2020-06-21,dominicanrepublic,0.988511488511488
2020-06-28,dominicanrepublic,0.991758241758242
2020-07-05,dominicanrepublic,0.995254745254745
2020-07-12,dominicanrepublic,0.996753246753247
2020-07-19,dominicanrepublic,0.997502497502497
2020-07-26,dominicanrepublic,0.998251748251748
2020-08-02,dominicanrepublic,0.999000999000999
2020-08-09,dominicanrepublic,0.999500499500499
2020-08-16,dominicanrepublic,0.999500499500499
2020-08-23,dominicanrepublic,0.999500499500499
2020-08-30,dominicanrepublic,0.99975024975025
2020-09-06,dominicanrepublic,1
2020-09-13,dominicanrepublic,1
2020-09-20,dominicanrepublic,1
2020-09-27,dominicanrepublic,1
2020-10-04,dominicanrepublic,1
2020-10-11,dominicanrepublic,1
2020-10-18,dominicanrepublic,1
2020-10-25,dominicanrepublic,1
2020-11-01,dominicanrepublic,1
2020-03-15,ecuador,0
2020-03-22,ecuador,0
2020-03-29,ecuador,0
2020-04-05,ecuador,0
2020-04-12,ecuador,0
2020-04-19,ecuador,0
2020-04-26,ecuador,0.99975024975025
2020-05-03,ecuador,0.99975024975025
2020-05-10,ecuador,0.99975024975025
2020-05-17,ecuador,0.99975024975025
2020-05-24,ecuador,0.99975024975025
2020-05-31,ecuador,0.99975024975025
2020-06-07,ecuador,0.99975024975025
2020-06-14,ecuador,0.99975024975025
2020-06-21,ecuador,0.99975024975025
2020-06-28,ecuador,0.99975024975025
2020-07-05,ecuador,0.99975024975025
2020-07-12,ecuador,0.99975024975025
2020-07-19,ecuador,0.99975024975025
2020-07-26,ecuador,0.99975024975025
2020-08-02,ecuador,0.99975024975025
2020-08-09,ecuador,1
2020-08-16,ecuador,1
2020-08-23,ecuador,1
2020-08-30,ecuador,1
2020-09-06,ecuador,1
2020-09-13,ecuador,1
2020-09-20,ecuador,1
2020-09-27,ecuador,1
2020-10-04,ecuador,1
2020-10-11,ecuador,1
2020-10-18,ecuador,1
2020-10-25,ecuador,1
2020-11-01,ecuador,1
2020-03-15,honduras,0
2020-03-22,honduras,0
2020-03-29,honduras,0
2020-04-05,honduras,0
2020-04-12,honduras,0
2020-04-19,honduras,0
2020-04-26,honduras,0.893106893106893
2020-05-03,honduras,0.909090909090909
2020-05-10,honduras,0.923826173826174
2020-05-17,honduras,0.933816183816184
2020-05-24,honduras,0.945304695304695
2020-05-31,honduras,0.956793206793207
2020-06-07,honduras,0.965534465534466
2020-06-14,honduras,0.972277722277722
2020-06-21,honduras,0.975774225774226
2020-06-28,honduras,0.981768231768232
2020-07-05,honduras,0.985514485514486
2020-07-12,honduras,0.988261738261738
2020-07-19,honduras,0.99025974025974
2020-07-26,honduras,0.993006993006993
2020-08-02,honduras,0.994255744255744
2020-08-09,honduras,0.995254745254745
2020-08-16,honduras,0.996253746253746
2020-08-23,honduras,0.997502497502497
2020-08-30,honduras,0.998251748251748
2020-09-06,honduras,0.998751248751249
2020-09-13,honduras,0.999250749250749
2020-09-20,honduras,0.999500499500499
2020-09-27,honduras,0.999500499500499
2020-10-04,honduras,0.99975024975025
2020-10-11,honduras,0.99975024975025
2020-10-18,honduras,0.99975024975025
2020-10-25,honduras,1
2020-11-01,honduras,1
2020-03-15,mexico,0
2020-03-22,mexico,0
2020-03-29,mexico,0
2020-04-05,mexico,0
2020-04-12,mexico,0
2020-04-19,mexico,0
2020-04-26,mexico,0.373626373626374
2020-05-03,mexico,0.401598401598402
2020-05-10,mexico,0.465284715284715
2020-05-17,mexico,0.538461538461538
2020-05-24,mexico,0.615634365634366
2020-05-31,mexico,0.685314685314685
2020-06-07,mexico,0.754745254745255
2020-06-14,mexico,0.807942057942058
2020-06-21,mexico,0.850899100899101
2020-06-28,mexico,0.887862137862138
2020-07-05,mexico,0.915334665334665
2020-07-12,mexico,0.933066933066933
2020-07-19,mexico,0.948551448551449
2020-07-26,mexico,0.961788211788212
2020-08-02,mexico,0.971028971028971
2020-08-09,mexico,0.980769230769231
2020-08-16,mexico,0.984765234765235
2020-08-23,mexico,0.99000999000999
2020-08-30,mexico,0.993256743256743
2020-09-06,mexico,0.995004995004995
2020-09-13,mexico,0.996253746253746
2020-09-20,mexico,0.997502497502498
2020-09-27,mexico,0.998001998001998
2020-10-04,mexico,0.998501498501498
2020-10-11,mexico,0.998751248751249
2020-10-18,mexico,1
2020-10-25,mexico,1
2020-11-01,mexico,1
2020-03-15,panama,0
2020-03-22,panama,0
2020-03-29,panama,0
2020-04-05,panama,0
2020-04-12,panama,0
